yearID,teamID,lgID,playerID,salary
2002,SFN,NL,schmija01,4937500
2002,SFN,NL,shinjts01,1350000
2002,SFN,NL,snowjt01,5900000
2002,SFN,NL,torreyo01,200000
2002,SFN,NL,witasja01,1250000
2002,SFN,NL,worreti01,1400000
2002,SLN,NL,ankieri01,400000
2002,SLN,NL,benesan01,6367542
2002,SLN,NL,cairomi01,600000
2002,SLN,NL,difelmi01,750000
2002,SLN,NL,drewjd01,3100000
2002,SLN,NL,edmonji01,7333333
2002,SLN,NL,hackmlu01,245000
2002,SLN,NL,isrinja01,2750000
2002,SLN,NL,kileda01,7166667
2002,SLN,NL,klinest02,1200000
2002,SLN,NL,marreel01,850000
2002,SLN,NL,martiti02,5750000
2002,SLN,NL,mathemi01,2500000
2002,SLN,NL,matthmi01,300000
2002,SLN,NL,morrima01,4000000
2002,SLN,NL,perezed01,450000
2002,SLN,NL,polanpl01,1750000
2002,SLN,NL,pujolal01,600000
2002,SLN,NL,renteed01,6000000
2002,SLN,NL,robinke02,250000
2002,SLN,NL,stechge01,265000
2002,SLN,NL,stephga01,900000
2002,SLN,NL,timlimi01,5250000
2002,SLN,NL,veresda01,4250000
2002,SLN,NL,vinafe01,4333333
2002,SLN,NL,williwo02,7300000
2002,TBA,AL,abernbr01,215000
2002,TBA,AL,alvarwi01,8000000
2002,TBA,AL,colomje01,215000
2002,TBA,AL,contija01,205000
2002,TBA,AL,coxst01,280000
2002,TBA,AL,creekdo01,685000
2002,TBA,AL,escalfe01,200000
2002,TBA,AL,flahejo01,3250000
2002,TBA,AL,gomezch02,1000000
2002,TBA,AL,grievbe01,4000000
2002,TBA,AL,hallto02,210000
2002,TBA,AL,johnsru01,575000
2002,TBA,AL,kennejo04,225000
2002,TBA,AL,kentst01,200000
2002,TBA,AL,mcglike01,300000
2002,TBA,AL,phelptr01,218000
2002,TBA,AL,rupery01,575000
2002,TBA,AL,seaybo01,202000
2002,TBA,AL,smithbo06,255000
2002,TBA,AL,smithja05,200000
2002,TBA,AL,sosajo02,200000
2002,TBA,AL,sturtta01,295000
2002,TBA,AL,tynerja01,250000
2002,TBA,AL,vaughgr01,8750000
2002,TBA,AL,wilsopa02,1200000
2002,TBA,AL,winnra01,960000
2002,TBA,AL,yanes01,1500000
2002,TBA,AL,zambrvi01,215000
2002,TEX,AL,blaloha01,200000
2002,TEX,AL,burbada01,2000000
2002,TEX,AL,catalfr01,2475000
2002,TEX,AL,davisdo02,310000
2002,TEX,AL,evereca01,8666666
2002,TEX,AL,gonzaju03,11000000
2002,TEX,AL,greerru01,6800000
2002,TEX,AL,haselbi01,800000
2002,TEX,AL,irabuhi01,550000
2002,TEX,AL,kaplega01,1850000
2002,TEX,AL,kolbda01,260000
2002,TEX,AL,lewisco01,200000
2002,TEX,AL,micelda01,1000000
2002,TEX,AL,palmera01,8712986
2002,TEX,AL,parkch01,6884803
2002,TEX,AL,perryhe01,900000
2002,TEX,AL,powelja04,2250000
2002,TEX,AL,rockejo01,2500000
2002,TEX,AL,rodrial01,22000000
2002,TEX,AL,rodriiv01,9600000
2002,TEX,AL,rodriri02,600000
2002,TEX,AL,rogerke01,7500000
2002,TEX,AL,seaneru01,1000000
2002,TEX,AL,valdeis01,2500000
2002,TEX,AL,vanpoto01,2000000
2002,TEX,AL,woodast01,550000
2002,TEX,AL,youngmi02,250000
2002,TEX,AL,zimmeje02,2166667
2002,TOR,AL,bergda01,450000
2002,TOR,AL,borbope02,1650000
2002,TOR,AL,bushho01,3375000
2002,TOR,AL,carpech01,3450000
2002,TOR,AL,cassisc01,200000
2002,TOR,AL,cruzjo02,3950000
2002,TOR,AL,delgaca01,19400000
2002,TOR,AL,escobke01,2300000
2002,TOR,AL,eyresc01,280000
2002,TOR,AL,filebo01,245000
2002,TOR,AL,fletcda01,3825000
2002,TOR,AL,hallaro01,2583333
2002,TOR,AL,heredfe01,1850000
2002,TOR,AL,hinsker01,200000
2002,TOR,AL,lawrejo01,200000
2002,TOR,AL,leshebr01,245000
2002,TOR,AL,loaizes01,6050000
2002,TOR,AL,lopezfe01,221000
2002,TOR,AL,lyonbr01,221000
2002,TOR,AL,mondera01,11000000
2002,TOR,AL,parrist01,3775000
2002,TOR,AL,plesada01,2200000
2002,TOR,AL,prokolu01,268000
2002,TOR,AL,sirotmi01,3800000
2002,TOR,AL,stewash01,4250000
2002,TOR,AL,thurmco01,200000
2002,TOR,AL,wellsve01,221000
2002,TOR,AL,wilsoto02,220000
2002,TOR,AL,woodwch01,235000
